"","dBa","neighborhood"
"1",55.3058876394499,"Midtown"
"2",59.4498118128283,"Midtown"
"3",59.5554734286796,"Midtown"
"4",57.6640287191794,"Midtown"
"5",55.0903772223747,"Midtown"
"6",58.1776607173068,"Midtown"
"7",56.8684856553863,"Midtown"
"8",58.7408633263999,"Midtown"
"9",57.2742038807034,"Midtown"
"10",55.1434819820269,"Midtown"
"11",59.0647521073856,"Midtown"
"12",59.2222788095559,"Midtown"
"13",51.9331357880975,"Midtown"
"14",55.1393888003295,"Midtown"
"15",62.0590259208074,"Midtown"
"16",60.46674441671,"Midtown"
"17",58.1127423209308,"Midtown"
"18",53.7713264792491,"Midtown"
"19",56.7198329513727,"Midtown"
"20",59.4316614768606,"Midtown"
"21",58.3422544137222,"Midtown"
"22",58.0420139268953,"Midtown"
"23",60.2366950151794,"Midtown"
"24",58.8620142933057,"Midtown"
"25",61.0722663548027,"Midtown"
"26",55.8414779858816,"Midtown"
"27",57.8445937044236,"Midtown"
"28",55.7820309434029,"Midtown"
"29",57.6961845375451,"Midtown"
"30",55.0335129749874,"Midtown"
"31",58.217960438182,"Midtown"
"32",54.7762022336954,"Midtown"
"33",58.0200275072599,"Midtown"
"34",55.2165084437582,"Midtown"
"35",56.105213330175,"Midtown"
"36",53.8600029465961,"Midtown"
"37",56.9636913753403,"Midtown"
"38",56.1166611859101,"Midtown"
"39",56.0251773338183,"Midtown"
"40",57.6401485611961,"Midtown"
"41",53.258298392412,"Midtown"
"42",59.1456225096393,"Midtown"
"43",56.84765637385,"Midtown"
"44",57.9033501332625,"Midtown"
"45",56.52873380802,"Midtown"
"46",54.5037939808912,"Midtown"
"47",53.8570222305989,"Midtown"
"48",56.9369567420457,"Midtown"
"49",50.7101028172248,"Midtown"
"50",52.3196914816365,"Midtown"
"51",63.2799636127253,"Midtown"
"52",54.6290302646091,"Midtown"
"53",55.5467947441555,"Midtown"
"54",60.4298490920001,"Midtown"
"55",56.5781295638597,"Midtown"
"56",57.2456407101801,"Midtown"
"57",51.2290998475888,"Midtown"
"58",61.5272074226338,"Midtown"
"59",57.387900659366,"Midtown"
"60",59.4768319605332,"Midtown"
"61",59.4986607167659,"Midtown"
"62",61.15210418172,"Midtown"
"63",53.2060857151412,"Midtown"
"64",58.979823867318,"Midtown"
"65",56.6490324020877,"Midtown"
"66",52.7686377214593,"Midtown"
"67",61.433102454919,"Midtown"
"68",56.4204766597591,"Midtown"
"69",56.6536181787138,"Midtown"
"70",53.4438073603351,"Midtown"
"71",59.1874231276632,"Midtown"
