"","dBa","neighborhood"
"209",46.6650869450455,"TheRoads"
"210",46.7,"TheRoads"
"211",50.5,"TheRoads"
"212",55.1,"TheRoads"
"213",51.5,"TheRoads"
"214",46.6186415606497,"TheRoads"
"215",46.6186415606497,"TheRoads"
"216",51.2,"TheRoads"
"217",44.8,"TheRoads"
"218",47,"TheRoads"
"219",47.7,"TheRoads"
"220",49.5,"TheRoads"
"221",48.4,"TheRoads"
"222",47.5195404554232,"TheRoads"
"223",53.8,"TheRoads"
"224",48.2,"TheRoads"
"225",55.4,"TheRoads"
"226",47.4,"TheRoads"
"227",49.5,"TheRoads"
"228",49.2,"TheRoads"
"229",44.9,"TheRoads"
"230",51.3,"TheRoads"
"231",50.2,"TheRoads"
"232",45.4,"TheRoads"
"233",44.6,"TheRoads"
"234",47.8,"TheRoads"
"235",45.9,"TheRoads"
"236",46.7,"TheRoads"
"237",47.5195404554232,"TheRoads"
"238",51.9,"TheRoads"
"239",47.6,"TheRoads"
"240",56.6,"TheRoads"
"241",45.4,"TheRoads"
"242",54.6,"TheRoads"
"243",47.8,"TheRoads"
"244",54,"TheRoads"
"245",46.7,"TheRoads"
"246",48.4,"TheRoads"
"247",46.8,"TheRoads"
"248",56.6,"TheRoads"
"249",47.2,"TheRoads"
"250",46.5,"TheRoads"
"251",44.4,"TheRoads"
"252",49.5,"TheRoads"
"253",47.2,"TheRoads"
"254",48.2,"TheRoads"
"255",46.2408325232848,"TheRoads"
"256",48.9,"TheRoads"
"257",47.3,"TheRoads"
"258",48.9,"TheRoads"
"259",46.4,"TheRoads"
"260",51.2,"TheRoads"
"261",47.1,"TheRoads"
"262",48.7,"TheRoads"
"263",47.4,"TheRoads"
"264",47.1,"TheRoads"
"265",44.9,"TheRoads"
"266",56.6,"TheRoads"
"267",51.8,"TheRoads"
"268",51.3,"TheRoads"
"269",48.3,"TheRoads"
"270",46.6186415606497,"TheRoads"
"271",48.4,"TheRoads"
"272",55.1,"TheRoads"
"273",48.4,"TheRoads"
"274",47.3,"TheRoads"
"275",48,"TheRoads"
"276",47.4,"TheRoads"
"277",47,"TheRoads"
"278",52.5,"TheRoads"
"279",52.7,"TheRoads"
"280",52.9,"TheRoads"
"281",56.6,"TheRoads"
"282",48.3,"TheRoads"
"283",48.4,"TheRoads"
"284",44.8,"TheRoads"
"285",48.1,"TheRoads"
"286",46.7809500853593,"TheRoads"
"287",47.2,"TheRoads"
"288",53.2,"TheRoads"
"289",45.9,"TheRoads"
"290",47.2,"TheRoads"
"291",48.4,"TheRoads"
"292",50.2,"TheRoads"
"293",49.1,"TheRoads"
"294",49.9,"TheRoads"
"295",49.3,"TheRoads"
"296",53.8,"TheRoads"
"297",48.6,"TheRoads"
"298",44.4,"TheRoads"
"299",48.2,"TheRoads"
"300",46.6650869450455,"TheRoads"
"301",48.400180549516,"TheRoads"
"302",48.3126941777479,"TheRoads"
"303",47.6649318861323,"TheRoads"
"304",49.1959113818434,"TheRoads"
"305",47.5609745261619,"TheRoads"
"306",47.7185837661402,"TheRoads"
"307",48.8621251223386,"TheRoads"
"308",49.0657072283143,"TheRoads"
"309",47.0877162952887,"TheRoads"
"310",47.71232159551,"TheRoads"
"311",47.2199200149928,"TheRoads"
"312",48.8853920264013,"TheRoads"
"313",46.5893120795944,"TheRoads"
"314",49.5531557124203,"TheRoads"
"315",48.5356195568377,"TheRoads"
"316",47.0995165990704,"TheRoads"
"317",47.2480028348957,"TheRoads"
"318",46.6817853469857,"TheRoads"
"319",48.0878725829888,"TheRoads"
"320",47.531398255234,"TheRoads"
