"","dBa","neighborhood"
"1",56.9228461320496,"Downtown"
"2",52.8587417698604,"Downtown"
"3",56.1310222173618,"Downtown"
"4",59.4066993186627,"Downtown"
"5",59.2993898926374,"Downtown"
"6",59.0782825689496,"Downtown"
"7",57.4996904252552,"Downtown"
"8",56.7162993038928,"Downtown"
"9",58.369719113511,"Downtown"
"10",56.8291517872557,"Downtown"
"11",55.7648504738584,"Downtown"
"12",58.256617095561,"Downtown"
"13",57.2428802542979,"Downtown"
"14",57.5108557483008,"Downtown"
"15",57.4147145762777,"Downtown"
"16",56.879657131056,"Downtown"
"17",61.8098568391942,"Downtown"
"18",61.8286316054829,"Downtown"
"19",59.8126270294497,"Downtown"
"20",57.5871698913095,"Downtown"
"21",58.4868913438861,"Downtown"
"22",61.2432891570129,"Downtown"
"23",57.6846148708998,"Downtown"
"24",57.4523168991509,"Downtown"
"25",56.3331151909091,"Downtown"
"26",59.4647995410533,"Downtown"
"27",56.5315939670311,"Downtown"
"28",56.9481981498538,"Downtown"
"29",58.24426678456,"Downtown"
"30",56.1316765694034,"Downtown"
"31",58.3832751261133,"Downtown"
"32",55.2505454020788,"Downtown"
"33",55.5660299413411,"Downtown"
"34",56.7317030082995,"Downtown"
"35",58.4386256822085,"Downtown"
"36",59.0173661125975,"Downtown"
"37",63.2007061686646,"Downtown"
"38",59.5154784443064,"Downtown"
"39",58.7581717372216,"Downtown"
"40",59.1937767814743,"Downtown"
"41",55.0247124870149,"Downtown"
"42",58.0144054681366,"Downtown"
"43",55.9561673238764,"Downtown"
"44",61.4879535126718,"Downtown"
"45",57.6786485787201,"Downtown"
"46",54.2137062496764,"Downtown"
"47",56.3311297748034,"Downtown"
"48",62.0342208191874,"Downtown"
"49",58.0897898462935,"Downtown"
"50",55.7518268981356,"Downtown"
"51",55.3246377421863,"Downtown"
"52",56.9080152590475,"Downtown"
"53",60.7956042579814,"Downtown"
"54",57.1640067525241,"Downtown"
"55",56.2989494063089,"Downtown"
"56",57.8414482990986,"Downtown"
"57",57.0215471175965,"Downtown"
"58",55.5364912915202,"Downtown"
"59",58.1985075826661,"Downtown"
"60",59.8764429164056,"Downtown"
"61",55.8190925360616,"Downtown"
"62",57.9395506918413,"Downtown"
"63",56.7233550676528,"Downtown"
"64",56.0311114404289,"Downtown"
"65",59.807308127342,"Downtown"
"66",56.3879375650736,"Downtown"
