"","dBa","neighborhood"
"1",51.8438554702778,"Morningside"
"2",51.2113680162629,"Morningside"
"3",54.3822351291271,"Morningside"
"4",49.353467926627,"Morningside"
"5",52.6395885181255,"Morningside"
"6",54.4769505471898,"Morningside"
"7",51.4839586685854,"Morningside"
"8",47.9525565640372,"Morningside"
"9",52.077674136835,"Morningside"
"10",52.3720829476969,"Morningside"
"11",54.1765969212434,"Morningside"
"12",56.1524412364929,"Morningside"
"13",55.7765036846169,"Morningside"
"14",51.9791558797924,"Morningside"
"15",50.8475838528288,"Morningside"
"16",52.0931851913841,"Morningside"
"17",53.4797238205856,"Morningside"
"18",52.362362228238,"Morningside"
"19",52.0103015704725,"Morningside"
"20",49.0149384815575,"Morningside"
"21",51.0376164655066,"Morningside"
"22",52.5268715927403,"Morningside"
"23",51.309713835776,"Morningside"
"24",51.4346268422097,"Morningside"
"25",51.9462149370315,"Morningside"
"26",51.421837216893,"Morningside"
"27",52.3840947089903,"Morningside"
"28",52.281473531313,"Morningside"
"29",52.8725610121138,"Morningside"
"30",50.7537077219525,"Morningside"
"31",49.9240852476161,"Morningside"
"32",52.8909606749382,"Morningside"
"33",50.6549239365941,"Morningside"
"34",50.9820538099602,"Morningside"
"35",52.9419948704939,"Morningside"
"36",50.7120554587108,"Morningside"
"37",50.7812562317826,"Morningside"
"38",52.3596333699738,"Morningside"
"39",50.8882534857166,"Morningside"
"40",54.1411456027192,"Morningside"
"41",51.595584313318,"Morningside"
"42",53.4199835672218,"Morningside"
"43",50.5952434897963,"Morningside"
"44",53.9036770102032,"Morningside"
"45",50.2738838241754,"Morningside"
"46",54.1309617471905,"Morningside"
"47",51.5963965201874,"Morningside"
"48",50.0898191076107,"Morningside"
"49",54.6301709248908,"Morningside"
"50",53.5170748977904,"Morningside"
"51",51.8508728769747,"Morningside"
"52",50.0710860908876,"Morningside"
"53",52.3195594523772,"Morningside"
"54",53.4442290495399,"Morningside"
"55",52.7018654011431,"Morningside"
"56",52.0662220738595,"Morningside"
"57",50.7773742673085,"Morningside"
"58",49.1678142003515,"Morningside"
"59",48.4259469124185,"Morningside"
"60",51.3023879850763,"Morningside"
"61",52.7884464295116,"Morningside"
"62",54.5136331588452,"Morningside"
"63",51.7150834857894,"Morningside"
"64",48.6393749820941,"Morningside"
"65",50.6421883001325,"Morningside"
"66",50.1348713504329,"Morningside"
"67",52.5773847118344,"Morningside"
"68",50.121850478959,"Morningside"
"69",51.54827641273,"Morningside"
"70",51.4415162490596,"Morningside"
"71",51.3038555623668,"Morningside"
"72",48.8598594050038,"Morningside"
"73",55.0709274558819,"Morningside"
"74",50.8940479388643,"Morningside"
"75",52.4719958371572,"Morningside"
"76",48.2988238241662,"Morningside"
"77",54.7929309568863,"Morningside"
"78",52.1530031977347,"Morningside"
"79",55.3260731867711,"Morningside"
"80",55.0027188053711,"Morningside"
"81",50.2356648755857,"Morningside"
"82",54.3113610981542,"Morningside"
"83",53.5004474176055,"Morningside"
"84",48.7561874762283,"Morningside"
"85",53.3573419923998,"Morningside"
"86",52.7082523095128,"Morningside"
"87",55.3484913843393,"Morningside"
"88",49.9875572497731,"Morningside"
"89",54.1254249910279,"Morningside"
"90",52.508389635681,"Morningside"
"91",53.3544120453705,"Morningside"
"92",50.294607993828,"Morningside"
"93",50.8667432559635,"Morningside"
"94",51.5721062016546,"Morningside"
"95",50.4265396770567,"Morningside"
"96",50.4035320514754,"Morningside"
"97",47.9787609073643,"Morningside"
"98",49.2070509519319,"Morningside"
"99",52.9756007909323,"Morningside"
"100",51.4998586599841,"Morningside"
"101",52.0853265189336,"Morningside"
"102",53.8416457860978,"Morningside"
"103",52.4405291085337,"Morningside"
"104",50.9552499796419,"Morningside"
"105",53.5017906813533,"Morningside"
"106",52.5040488747986,"Morningside"
"107",53.1179003264185,"Morningside"
"108",48.3373248625177,"Morningside"
"109",48.9910592386429,"Morningside"
"110",51.412881046662,"Morningside"
"111",51.2702568467505,"Morningside"
"112",51.2457434097422,"Morningside"
"113",46.107429593747,"Morningside"
"114",53.5638349130762,"Morningside"
"115",50.0941697153648,"Morningside"
"116",52.2259830363933,"Morningside"
"117",48.2063986602162,"Morningside"
"118",52.4501876796244,"Morningside"
"119",55.0599730168228,"Morningside"
"120",50.5422100303064,"Morningside"
