"","dBa","neighborhood"
"1",54.8695477792445,"MiMo"
"2",54.4510825176947,"MiMo"
"3",52.7486243685331,"MiMo"
"4",51.4412391501482,"MiMo"
"5",52.540069094785,"MiMo"
"6",51.8228082338912,"MiMo"
"7",53.6065553772134,"MiMo"
"8",55.0458034431326,"MiMo"
"9",50.2182423401169,"MiMo"
"10",49.9276204801898,"MiMo"
"11",52.9079722017267,"MiMo"
"12",50.5547527893226,"MiMo"
"13",54.9537815113568,"MiMo"
"14",55.2976865102972,"MiMo"
"15",58.1876519220788,"MiMo"
"16",50.970113605041,"MiMo"
"17",51.898300593722,"MiMo"
"18",51.6536426310314,"MiMo"
"19",50.7054460181227,"MiMo"
"20",55.8412637897858,"MiMo"
"21",49.8535056708046,"MiMo"
"22",50.4027030857528,"MiMo"
"23",53.2121735221526,"MiMo"
"24",56.5595570941019,"MiMo"
"25",48.7333123427477,"MiMo"
"26",51.4932396649465,"MiMo"
"27",53.181673737282,"MiMo"
"28",53.8888891299691,"MiMo"
"29",54.9791338239702,"MiMo"
"30",52.4569635400263,"MiMo"
"31",51.8536832540028,"MiMo"
"32",52.0147471422078,"MiMo"
"33",54.3710454528705,"MiMo"
"34",50.4286748447793,"MiMo"
"35",51.6623821863176,"MiMo"
"36",54.8401923701128,"MiMo"
"37",57.1850533388887,"MiMo"
"38",55.6818988433586,"MiMo"
"39",53.3458877388604,"MiMo"
"40",58.2205327915464,"MiMo"
"41",50.9237240631811,"MiMo"
"42",52.5377689836719,"MiMo"
"43",52.7577226647247,"MiMo"
"44",54.7913638052299,"MiMo"
"45",54.5759838501209,"MiMo"
"46",52.6255902766334,"MiMo"
"47",50.1920497812998,"MiMo"
"48",53.7748146586058,"MiMo"
"49",54.8484137987789,"MiMo"
"50",52.6698020718755,"MiMo"
"51",53.1017523513546,"MiMo"
"52",53.1786013686444,"MiMo"
"53",52.4894632523775,"MiMo"
"54",53.8199695198996,"MiMo"
"55",55.886670348578,"MiMo"
"56",52.6477095702126,"MiMo"
"57",54.1845594509234,"MiMo"
"58",52.4415500467782,"MiMo"
"59",52.3999176145191,"MiMo"
"60",52.319663183291,"MiMo"
"61",54.3777215798835,"MiMo"
"62",56.0829516600184,"MiMo"
"63",53.1979740935424,"MiMo"
"64",50.6969758404602,"MiMo"
"65",54.6610369344246,"MiMo"
"66",51.2280768643904,"MiMo"
"67",52.0280334456484,"MiMo"
"68",54.5676862321632,"MiMo"
"69",55.3052795064307,"MiMo"
"70",56.2317208798692,"MiMo"
"71",53.4908164354634,"MiMo"
"72",55.8001514983017,"MiMo"
"73",51.1080524613518,"MiMo"
"74",52.7155307365487,"MiMo"
"75",55.8521328356409,"MiMo"
"76",53.2698132394991,"MiMo"
"77",53.5783031967079,"MiMo"
"78",55.3461924057715,"MiMo"
"79",50.0623182448688,"MiMo"
"80",51.0291449008532,"MiMo"
"81",54.7934885954266,"MiMo"
"82",52.5052488296098,"MiMo"
"83",50.7078184737355,"MiMo"
"84",55.7722769191451,"MiMo"
"85",52.5951728929601,"MiMo"
"86",50.3831884194225,"MiMo"
"87",53.740254332261,"MiMo"
"88",52.1467127889374,"MiMo"
"89",53.2721073292315,"MiMo"
"90",56.8132614310852,"MiMo"
"91",53.6417344927933,"MiMo"
"92",52.7083280037737,"MiMo"
"93",54.5927814387325,"MiMo"
"94",53.5340124955703,"MiMo"
"95",53.2316958975062,"MiMo"
"96",55.2485529536169,"MiMo"
"97",51.699866999436,"MiMo"
"98",57.8840609998572,"MiMo"
"99",52.9675392637929,"MiMo"
"100",54.1307642251699,"MiMo"
"101",59.7438499702057,"MiMo"
"102",55.0856666048758,"MiMo"
"103",53.1097229634155,"MiMo"
"104",53.7096660963756,"MiMo"
"105",51.9563615162528,"MiMo"
"106",53.9194446999733,"MiMo"
"107",53.2294932253547,"MiMo"
"108",53.3689439060546,"MiMo"
"109",54.4969950616564,"MiMo"
"110",54.8212100798195,"MiMo"
"111",53.2028318429742,"MiMo"
"112",52.7569950801587,"MiMo"
"113",52.7018172152485,"MiMo"
"114",47.5973322660867,"MiMo"
"115",50.1976116160541,"MiMo"
"116",56.5174397666827,"MiMo"
"117",50.4093738028383,"MiMo"
"118",51.8175952741012,"MiMo"
"119",51.8788519651935,"MiMo"
"120",52.4508418185086,"MiMo"
"121",53.6051476213872,"MiMo"
"122",50.3701286176441,"MiMo"
"123",57.059965317931,"MiMo"
"124",53.853347414572,"MiMo"
"125",52.2975416821535,"MiMo"
"126",55.1253421535185,"MiMo"
"127",53.7548335570112,"MiMo"
"128",54.4142730007218,"MiMo"
"129",54.3829823799756,"MiMo"
"130",52.9552815844434,"MiMo"
"131",51.4008349311269,"MiMo"
"132",55.0589494571068,"MiMo"
"133",53.5046902130568,"MiMo"
"134",54.1795808626387,"MiMo"
"135",55.2969364512376,"MiMo"
"136",53.148471347032,"MiMo"
"137",52.293545504181,"MiMo"
"138",51.998832841633,"MiMo"
"139",52.6399092575655,"MiMo"
"140",51.452384465136,"MiMo"
"141",53.3754182892731,"MiMo"
"142",50.8828878405062,"MiMo"
"143",52.8527537057258,"MiMo"
"144",52.8451997822363,"MiMo"
"145",53.3579427538809,"MiMo"
"146",52.682985164653,"MiMo"
"147",51.2505673687896,"MiMo"
"148",53.8150062895073,"MiMo"
"149",54.7093389993242,"MiMo"
"150",51.7994236288015,"MiMo"
"151",55.7216981800268,"MiMo"
"152",53.7816175682018,"MiMo"
"153",53.7765911254267,"MiMo"
"154",51.3434710639241,"MiMo"
"155",52.3941793213499,"MiMo"
"156",51.1774380860457,"MiMo"
"157",51.7552220105399,"MiMo"
"158",53.5495784266737,"MiMo"
"159",53.4687583598231,"MiMo"
"160",54.5474000896018,"MiMo"
"161",54.7015452448783,"MiMo"
"162",52.2242461303159,"MiMo"
"163",50.3487508586604,"MiMo"
"164",54.3321677075708,"MiMo"
"165",58.8354415939485,"MiMo"
"166",50.0398868748534,"MiMo"
"167",51.5095832701531,"MiMo"
"168",53.4079978677284,"MiMo"
"169",52.2458567246096,"MiMo"
"170",50.7843863907098,"MiMo"
"171",52.5800980538707,"MiMo"
"172",55.673471525309,"MiMo"
"173",54.8704887949713,"MiMo"
"174",56.7246301291124,"MiMo"
"175",56.2421067889513,"MiMo"
"176",50.7113311385516,"MiMo"
"177",51.7108043030532,"MiMo"
"178",54.1773869763822,"MiMo"
"179",54.7197163924261,"MiMo"
"180",54.081501530199,"MiMo"
"181",50.3893419561549,"MiMo"
"182",52.7369905328412,"MiMo"
"183",53.8062124888858,"MiMo"
"184",50.559274013965,"MiMo"
"185",54.6331400761537,"MiMo"
"186",53.9952256220048,"MiMo"
"187",48.6315658726535,"MiMo"
"188",54.292302785906,"MiMo"
"189",54.865581437768,"MiMo"
"190",50.7227457258337,"MiMo"
"191",51.8619740350159,"MiMo"
"192",51.5209884207559,"MiMo"
"193",52.6886863097052,"MiMo"
"194",52.199768821602,"MiMo"
"195",49.7962878004112,"MiMo"
"196",48.5877009648413,"MiMo"
"197",53.5839337017556,"MiMo"
"198",56.3078895777896,"MiMo"
"199",52.444409596257,"MiMo"
"200",53.6878707641304,"MiMo"
"201",52.9302188007338,"MiMo"
"202",52.613165363157,"MiMo"
"203",55.1012455413942,"MiMo"
"204",51.29020789613,"MiMo"
"205",51.5886630520856,"MiMo"
"206",51.703883693543,"MiMo"
"207",52.0920210911081,"MiMo"
"208",55.5691050924272,"MiMo"
"209",51.885445020279,"MiMo"
"210",53.3708246787458,"MiMo"
"211",54.5750744355638,"MiMo"
"212",51.6732939954822,"MiMo"
"213",55.738276747989,"MiMo"
"214",54.8665388821552,"MiMo"
"215",56.8062789880699,"MiMo"
"216",50.9167231738184,"MiMo"
"217",55.0825498561982,"MiMo"
"218",53.6532589146349,"MiMo"
"219",48.1570109227287,"MiMo"
"220",52.5400902955784,"MiMo"
"221",48.1469803453999,"MiMo"
"222",51.5675997943481,"MiMo"
"223",54.0345143947967,"MiMo"
"224",57.0152608850866,"MiMo"
"225",51.5325809287134,"MiMo"
"226",51.8940351815109,"MiMo"
"227",54.3724020275299,"MiMo"
"228",53.9459070802588,"MiMo"
"229",51.0176471188322,"MiMo"
"230",53.005279400825,"MiMo"
"231",50.542581952119,"MiMo"
"232",55.5149096622548,"MiMo"
"233",53.1638450697031,"MiMo"
"234",53.2175540571387,"MiMo"
"235",52.2882706536743,"MiMo"
"236",52.3728573788049,"MiMo"
"237",51.9684994090904,"MiMo"
"238",52.7094663445391,"MiMo"
"239",52.8626143816572,"MiMo"
"240",56.8445419843588,"MiMo"
"241",51.226033341342,"MiMo"
"242",54.1864421771265,"MiMo"
"243",52.2756814194624,"MiMo"
"244",55.5588477390105,"MiMo"
"245",52.8889422799681,"MiMo"
"246",50.0248347257263,"MiMo"
"247",55.0434419299871,"MiMo"
"248",53.493901109761,"MiMo"
"249",55.0010147948836,"MiMo"
"250",52.5425603319182,"MiMo"
"251",55.3690716621887,"MiMo"
"252",56.2274243616433,"MiMo"
"253",53.8843124578247,"MiMo"
"254",51.8811383530095,"MiMo"
"255",51.0497015252654,"MiMo"
"256",55.855123565701,"MiMo"
"257",54.1293399772734,"MiMo"
"258",50.4170860755882,"MiMo"
"259",53.0140919142565,"MiMo"
"260",51.1905618932063,"MiMo"
"261",55.6862042043819,"MiMo"
"262",51.9934832327721,"MiMo"
"263",50.4616146384908,"MiMo"
"264",50.9689694441353,"MiMo"
"265",49.8322557984758,"MiMo"
"266",48.6780290264899,"MiMo"
"267",53.5303957958141,"MiMo"
"268",50.8724705640067,"MiMo"
"269",53.4199221656556,"MiMo"
"270",54.4933672908494,"MiMo"
"271",54.7996559304142,"MiMo"
"272",50.4620132933742,"MiMo"
"273",53.0914867877271,"MiMo"
"274",55.2123834070744,"MiMo"
"275",51.8250696796674,"MiMo"
"276",53.0667871952119,"MiMo"
"277",54.2811282749325,"MiMo"
"278",53.3472533085355,"MiMo"
"279",51.3807108282244,"MiMo"
"280",48.1738480742279,"MiMo"
"281",51.808111309283,"MiMo"
"282",53.3123185005199,"MiMo"
"283",51.6767179343691,"MiMo"
"284",56.3451033594152,"MiMo"
"285",51.5363414147461,"MiMo"
"286",54.7518250545833,"MiMo"
"287",48.7283105273244,"MiMo"
"288",55.271658184102,"MiMo"
"289",51.1777266069919,"MiMo"
"290",51.8763714000112,"MiMo"
"291",54.9573747004207,"MiMo"
"292",54.5500545979368,"MiMo"
