"","dBa","neighborhood"
"169",54.2128313076368,"Edgewater"
"170",52.0707812638334,"Edgewater"
"171",54.4558869037417,"Edgewater"
"172",53.1569929752308,"Edgewater"
"173",55.870707180901,"Edgewater"
"174",59.7989230154696,"Edgewater"
"175",56.9257733468459,"Edgewater"
"176",52.6440147483783,"Edgewater"
"177",56.0404779430933,"Edgewater"
"178",54.1989186028946,"Edgewater"
"179",55.0352778145327,"Edgewater"
"180",53.2303970556957,"Edgewater"
"181",54.9246309921971,"Edgewater"
"182",53.2339787750242,"Edgewater"
"183",52.1538152936023,"Edgewater"
"184",54.3542916220396,"Edgewater"
"185",52.2788747055179,"Edgewater"
"186",56.5453564847339,"Edgewater"
"187",54.3699377542578,"Edgewater"
"188",52.6459295490873,"Edgewater"
"189",54.0563029791361,"Edgewater"
"190",50.2503147194644,"Edgewater"
"191",56.4420230351787,"Edgewater"
"192",50.9429110622909,"Edgewater"
"193",51.532834746171,"Edgewater"
"194",54.8191668550843,"Edgewater"
"195",54.6033637311383,"Edgewater"
"196",51.4749836850688,"Edgewater"
"197",55.5162009961612,"Edgewater"
"198",54.9942954681772,"Edgewater"
"199",51.0660775600622,"Edgewater"
"200",56.314904999985,"Edgewater"
"201",57.421073777822,"Edgewater"
"202",55.3943891141099,"Edgewater"
"203",54.0337747265386,"Edgewater"
"204",55.6017397117339,"Edgewater"
"205",55.7353873919151,"Edgewater"
"206",51.9653936456668,"Edgewater"
"207",54.7895619914449,"Edgewater"
"208",50.3397043303551,"Edgewater"
"209",52.9990450618063,"Edgewater"
"210",53.4547584036666,"Edgewater"
"211",55.6116785437144,"Edgewater"
"212",52.871604075363,"Edgewater"
"213",57.2664063372509,"Edgewater"
"214",54.2991364311262,"Edgewater"
"215",53.1664216387458,"Edgewater"
"216",52.931840464323,"Edgewater"
"217",51.0978723219908,"Edgewater"
"218",53.6432394882152,"Edgewater"
"219",56.5211540235763,"Edgewater"
"220",54.3807616336607,"Edgewater"
"221",57.21424739522,"Edgewater"
"222",52.7603340442467,"Edgewater"
"223",56.2503216241094,"Edgewater"
"224",52.8305154316565,"Edgewater"
"225",54.09594226572,"Edgewater"
"226",54.3105200011505,"Edgewater"
"227",52.6670000837397,"Edgewater"
"228",53.9149420879281,"Edgewater"
"229",53.8464388172324,"Edgewater"
"230",53.976405805756,"Edgewater"
"231",52.0909095448708,"Edgewater"
